SMILE,frag_likeliness
CCCCCCCCCCC(=N)CC(C)C,1
C=CCC(C)C(CC)CCC,1
C=C(CCCC(C)C)CC(C)(C)C,1
CCCCCCCCCC(C)C(CCC)CCC,1
C=C(CCCCCCC)C(C)C,1
CCCCCCC1C=C(C)CCC1,1
C=C(CCC)CCCC,1
C=CCCC(C)CCCCCCCC,1
CCCC=CC(C)CCCC(C)C,1
CC(C)CC(C)C(C)C,1
CCCCCCC1=CCC=C1,1
CCCCCCCC(C)C,1
CC(C)CC1CCC(C)CC1,1
CCC1C=CC(C)C1,1
CCCCCCCCCCC(C)=N,1
CCc1ccc(C(C)C)cc1,1
C=C(CC(C)C)C(C)C,1
C=CCCCC=C,1
C=C(C)CCCCCCCCC(C)C,1
CCCCC1CC=CC(C)C1,1
CCCCCC1CCCCC1,1
CCCCCCC=C=CCCC(C)C,1
CCCCCC(C)C,1
CCCCC(C)CCCCC1CCCCC1,1
CCCCCCCC1C=CCC1,1
C=C1C(=N)C(C)C(C)C1C,1
CCC(C)C(C)C(C)C=N,1
C=CC(C)C(CC)CCC(C)C,1
CC(C)CCCCCCCCCC=N,1
C1CCCCCC1,1
C=C(CCC)C1CCC(C(=C)CCC)CC1,1
C=C(C)CC(CC)CC,1
CC1=CCCC=C1,1
C=C1C=CC(C)=C1,1
C=C(CCCCC)C1CCCCC1,1
C=C(CCCCCC(C)C)C(C)C,1
CC1CCC=CCC=CC=CCCCCCCC1,1
CCCCCC(CCCC(C)C)CCCC(C)C,1
C=CCC=N,1
CC1=CC(CC(C)C)CC1,1
CC1CC(C)C(C)C1,1
C=C(CC)CCC,1
CC(C)CCCC(C)CC1CCCC1,1
C=CC(CCCCCC)CCCCCCCC,1
C=C=CCCCCCCCCC(C)C,1
C=CC1CC1CCCCCCC,1
C=C1CCCCCCCCCCCCC(C)C1,1
C=CC(CC)C(=C)CCCC,1
C=C(CCCCCCCCCCC)CCCC(C)CCCC(C)C,1
C=CC(CC)CC,1
C=CCCCC(C)CC(C)(C)C,1
C=C(C)CC(C)CCCC,1
CCC(C)(C)CCCC(C)C(C)C,1
CCC1C=CCCCCCC=CCC1,1
CCC(C)(CC)CCC(C)C,1
CC1=CCCC1,1
C=C(CCCC(C)C)CCC(C)CCCC(C)C,1
C=C,1
CCCCCC(C)CC(C)CCCCC,1
C=C(CCCCCCCCCCCCC)CC(C)C,1
CCCCCCCCC,1
C=C(C)C(C)CCCCC,1
CCCCCC(=N)CC(C)CCCCC,1
C=C(CCCC)CCCCCCCC,1
CCCCCCCC(C)CCCCC,1
CCCC(C)CC1=CCCCC1,1
CC1C=CC=CCCCCCCCCCC=CC1,1
CC1CCCC(C)C1,1
C=CC(CC)CCC,1
C=CCC(C)CC(C)C,1
C=C(C)CCCCCCCCC,1
CCCCCCCCCC(C)C(C)(C)C,1
CC(C)CCCC(C)(C)CN,1
CCCC(C)C=N,1
CCCC(C)C1=CC=C(C)C1,1
CCCCC=CCCCCC,1
CCCCCCCCCCC1CCC(C)C1,1
CC(C)CCCC(C)CCCC(C)C,1
CCCC(C=N)CCC,1
CCC1CCCC(C)C1,1
CCCCC1=CC=C(CC)C1,1
CCCCCC1CC1CC,1
C=C(CCCCC)CCCCCC,1
C=CC(CC)C(C)CCC,1
C=C(CC)CC1CCCCCCCCCCC1,1
CCCCC(C)C(CC)CC,1
C=CCCCCCC=CC,1
C=C1CCCC(CCCCCCCCCCCCC)C1,1
CCCCC1CCCCCCCCCCC1,1
C=C(CCC)CCCCCCCCC(C)CCC,1
CCCCCCCCCCC(CCC)CCC,1
CCC1CC=CC1,1
C=CC(C)(C)C,1
CC(C)C1=CCC=C1,1
C=CCCC(C)(C)CC,1
CCCCCCC(C)CC(C)C,1
C=C(CCCC)CCC(C)C,1
CCCCC1CC1CCC,1
C=CCCCC(C)CCCC(C)C,1
C=CC1C(C)CCC1C(C)C,1
C1=CC1,1
C=CCCC(C)CCCC(C)CC,1
CCC(CC)CC(C)CCCC(C)C,1
C=CCC(CC)CCCCC,1
CCCCCCCC(C)CCC1=CC=CC1,1
C=C(C)CCCC=C=CCCCCCC,1
CCC(C)C1CCCCC1,1
C=CC(C)CC,1
C=CC(C)CCCC(C)CCCC(C)C,1
C=C(CCCC)CCCCC(C)CCCC,1
CC(C)CCC1CCCCC1,1
C=C(C=N)CCCC,1
C=C(C)C1CCC(C)C(C)C1,1
CCCCC(C)(C)C,1
CCC(C)CCC(C)CC(C)CC,1
C=C(C)C1CC1CCCCCCC,1
CCC(C)CC1=C=C=C(C(C)(C)C)C=C1,1
C=C=C=CCCCCCCCCCC,1
C=C(CCCCCCC)C(C)CC,1
CCCCCCCCCCCCCCC(C)CC,1
C=C(C)CC(C)(CC)CCC(C)CC,1
CCCC1C=CCC(C)C1,1
C=C(C(C)C)C(C)C,1
CCCCCCCC1CC1C(C)C,1
CCC1=CC(=N)C=C1CC,1
CC(C)CC1CCCC1C,1
CCCCCCCCCC(C)CCCCC,1
CC(C)CCC(C)C(C)(C)C,1
CCC=CCCCC(C)C,1
C=C(C)CC(C)CCC,1
C=C1CCC(CC)C1,1
C=C(CCC)C(=C)C(C)CC,1
CCCCC(C(C)C)C(C)CC(C)C,1
C=C(C)C(=C)CCC,1
C=C(CCC(C)CC)CC(C)CCC,1
CCCCCC(CC)C1CCC(C)CC1,1
C=CCC(C)CCCC(C)(C)C,1
C=C=C=C,1
CCCCCCCC(C)C(CC)CC,1
C=C(CC)CCCC,1
CCC(C)(C)CC(C)C,1
C=CCCC(C)C(C)C,1
CC=C=CCCCC(C)CCCCCCC,1
CC1=CCC=C1,1
CCCCCC(C)CC=N,1
C=C(CC1=CCCCC1)CC(C)C,1
C=CCCCC(CC)CC,1
CCCCCCC(CC)CC,1
CCCC(C)CCC1CCCCC1,1
C=CCCCCCCCCCCCCC(C)CC,1
C=CCCCCC,1
CCCCCC(C=N)C=N,1
C=CC(CC)C(C)CCCCCCCCC,1
